yyyy-mm-dd hh:mm:ss,Power_kW,temp_C,solarRad_W/m2,Hour,Power-1,Power-2
17-01-2019 10:00,269.526,11.23833333,360.1833333,10,238.721,202.047
17-01-2019 11:00,346.606,11.635,452.7833333,11,269.526,238.721
17-01-2019 12:00,285.645,11.97,477.7833333,12,346.606,269.526
17-01-2019 13:00,303.504,12.41333333,506.65,13,285.645,346.606
17-01-2019 14:00,301.837,12.515,421.875,14,303.504,285.645
17-01-2019 15:00,309.887,12.22416667,302.4833333,15,301.837,303.504
17-01-2019 16:00,284.652,11.47083333,156.0575,16,309.887,301.837
17-01-2019 17:00,265.382,10.48833333,21.60316667,17,284.652,309.887
17-01-2019 18:00,232.572,9.879166667,1.48625,18,265.382,284.652
17-01-2019 19:00,174.808,9.525,3.0555,19,232.572,265.382
17-01-2019 20:00,157.979,9.325,3.019416667,20,174.808,232.572
17-01-2019 21:00,125.143,9.320833333,3.135,21,157.979,174.808
17-01-2019 22:00,115.932,9.138333333,4.171666667,22,125.143,157.979
17-01-2019 23:00,102.316,8.895833333,4.164583333,23,115.932,125.143
18-01-2019 00:00,105.133,8.891666667,3.963833333,0,102.316,115.932
18-01-2019 01:00,108.978,8.7875,6.082916667,1,105.133,102.316
18-01-2019 02:00,104.535,8.895833333,4.99775,2,108.978,105.133
18-01-2019 03:00,109.848,8.829166667,5.45725,3,104.535,108.978
18-01-2019 04:00,102.124,8.76,4.342083333,4,109.848,104.535
18-01-2019 05:00,104.071,8.759166667,4.844166667,5,102.124,109.848
18-01-2019 06:00,112.731,8.803333333,5.595666667,6,104.071,102.124
18-01-2019 07:00,152.41,8.798333333,6.166583333,7,112.731,104.071
18-01-2019 08:00,202.649,9.061666667,64.0475,8,152.41,112.731
18-01-2019 09:00,240.12,10.52416667,209.2416667,9,202.649,152.41
18-01-2019 10:00,268.862,12.045,335.6916667,10,240.12,202.649
18-01-2019 11:00,342.639,12.02166667,393.6583333,11,268.862,240.12
18-01-2019 12:00,288.543,12.73,393.6333333,12,342.639,268.862
18-01-2019 13:00,298.233,12.49583333,280.2166667,13,288.543,342.639
18-01-2019 14:00,297.532,12.07,181.9583333,14,298.233,288.543
18-01-2019 15:00,295.374,10.79833333,85.48,15,297.532,298.233
18-01-2019 16:00,273.328,9.408333333,39.45833333,16,295.374,297.532
18-01-2019 17:00,253.069,9.3925,10.68133333,17,273.328,295.374
18-01-2019 18:00,221.797,9.9775,3.346583333,18,253.069,273.328
18-01-2019 19:00,160.356,11.03916667,3.68825,19,221.797,253.069
18-01-2019 20:00,142.911,12.60666667,3.025666667,20,160.356,221.797
18-01-2019 21:00,117.48,12.0725,3.812333333,21,142.911,160.356
18-01-2019 22:00,109.641,12.11916667,2.9125,22,117.48,142.911
18-01-2019 23:00,105.363,12.03166667,4.269666667,23,109.641,117.48
19-01-2019 00:00,106.896,12.175,3.803833333,0,105.363,109.641
19-01-2019 01:00,102.281,11.925,4.787,1,106.896,105.363
19-01-2019 02:00,102.128,11.10333333,4.19575,2,102.281,106.896
19-01-2019 03:00,103.738,9.743333333,3.021166667,3,102.128,102.281
19-01-2019 04:00,99.617,8.671666667,3.939333333,4,103.738,102.128
19-01-2019 05:00,103.055,8.483333333,4.309,5,99.617,103.738
19-01-2019 06:00,99.943,8.698333333,4.175166667,6,103.055,99.617
19-01-2019 07:00,110.523,8.950833333,4.615416667,7,99.943,103.055
19-01-2019 08:00,118.979,9.3375,14.17875,8,110.523,99.943
19-01-2019 09:00,118.4,10.955,36.36416667,9,118.979,110.523
19-01-2019 10:00,117.496,13.25583333,250.0416667,10,118.4,118.979
19-01-2019 11:00,127.516,14.235,291.7083333,11,117.496,118.4
19-01-2019 12:00,120.666,13.82416667,100.4083333,12,127.516,117.496
19-01-2019 13:00,119.462,13.64833333,105.925,13,120.666,127.516
19-01-2019 14:00,122.667,13.27916667,76.155,14,119.462,120.666
19-01-2019 15:00,123.043,12.9975,29.46608333,15,122.667,119.462
19-01-2019 16:00,123.702,12.81083333,43.78333333,16,123.043,122.667
19-01-2019 17:00,121.935,13.24,10.10775,17,123.702,123.043
19-01-2019 18:00,121.187,13.30833333,4.135583333,18,121.935,123.702
19-01-2019 19:00,115.851,13.35416667,3.24925,19,121.187,121.935
19-01-2019 20:00,114.567,13.1625,4.587333333,20,115.851,121.187
19-01-2019 21:00,105.612,12.60833333,4.402833333,21,114.567,115.851
19-01-2019 22:00,102.212,12.62916667,3.533,22,105.612,114.567
19-01-2019 23:00,101.173,12.49666667,3.565833333,23,102.212,105.612
20-01-2019 00:00,98.475,12.26666667,3.8315,0,101.173,102.212
20-01-2019 01:00,100.307,12.055,3.727166667,1,98.475,101.173
20-01-2019 02:00,97.647,11.86916667,5.88,2,100.307,98.475
20-01-2019 03:00,96.439,11.645,5.327083333,3,97.647,100.307
20-01-2019 04:00,99.582,11.36916667,4.959,4,96.439,97.647
20-01-2019 05:00,98.306,11.31583333,5.8325,5,99.582,96.439
20-01-2019 06:00,99.249,11.15583333,8.218833333,6,98.306,99.582
20-01-2019 07:00,98.774,10.96333333,6.012666667,7,99.249,98.306
20-01-2019 08:00,104.93,11.085,78.85083333,8,98.774,99.249
20-01-2019 09:00,100.514,11.53083333,196.2891667,9,104.93,98.774
20-01-2019 10:00,103.27,11.96083333,302.9166667,10,100.514,104.93
20-01-2019 11:00,108.403,12.06666667,421.225,11,103.27,100.514
20-01-2019 12:00,110.688,12.16583333,472.25,12,108.403,103.27
20-01-2019 13:00,108.276,12.52333333,422.5333333,13,110.688,108.403
20-01-2019 14:00,107.13,12.8125,370.1333333,14,108.276,110.688
20-01-2019 15:00,107.962,12.53916667,331.4833333,15,107.13,108.276
20-01-2019 16:00,103.627,11.91833333,165.625,16,107.962,107.13
20-01-2019 17:00,104.083,11.525,25.29266667,17,103.627,107.962
20-01-2019 18:00,103.876,10.90583333,8.23975,18,104.083,103.627
20-01-2019 19:00,108.825,10.56916667,6.559916667,19,103.876,104.083
20-01-2019 20:00,104.09,10.53,6.833833333,20,108.825,103.876
20-01-2019 21:00,100.522,10.40833333,9.58,21,104.09,108.825
20-01-2019 22:00,103.523,10.35916667,6.67025,22,100.522,104.09
20-01-2019 23:00,105.191,10.47833333,8.06,23,103.523,100.522
21-01-2019 00:00,99.985,10.50333333,8.55325,0,105.191,103.523
21-01-2019 01:00,99.437,10.3825,8.506583333,1,99.985,105.191
21-01-2019 02:00,102.963,10.08416667,7.947166667,2,99.437,99.985
21-01-2019 03:00,100.131,9.989166667,9.62475,3,102.963,99.437
21-01-2019 04:00,99.425,9.6675,9.0635,4,100.131,102.963
21-01-2019 05:00,103.151,9.406666667,7.267916667,5,99.425,100.131
21-01-2019 06:00,104.685,9.175,8.89725,6,103.151,99.425
21-01-2019 07:00,149.454,9.229166667,10.03616667,7,104.685,103.151
21-01-2019 08:00,189.049,9.519166667,75.97666667,8,149.454,104.685
21-01-2019 09:00,239.108,10.415,238.625,9,189.049,149.454
21-01-2019 10:00,264.473,11.19916667,380.3166667,10,239.108,189.049
21-01-2019 11:00,340.772,11.47666667,481.5166667,11,264.473,239.108
21-01-2019 12:00,297.724,12.00166667,527.05,12,340.772,264.473
21-01-2019 13:00,297.616,12.98166667,533.4166667,13,297.724,340.772
21-01-2019 14:00,301.143,13.175,461.9583333,14,297.616,297.724
21-01-2019 15:00,304.29,12.74333333,328.3666667,15,301.143,297.616
21-01-2019 16:00,282.383,11.97666667,173.3583333,16,304.29,301.143
21-01-2019 17:00,274.919,11.28833333,30.45016667,17,282.383,304.29
21-01-2019 18:00,224.423,10.54,4.20525,18,274.919,282.383
21-01-2019 19:00,181.313,10.37166667,3.512416667,19,224.423,274.919
21-01-2019 20:00,150.324,10.2975,4.214333333,20,181.313,224.423
21-01-2019 21:00,122.816,10.00833333,3.812666667,21,150.324,181.313
21-01-2019 22:00,108.629,9.583333333,5.12775,22,122.816,150.324
21-01-2019 23:00,105.984,9.581666667,4.200833333,23,108.629,122.816
22-01-2019 00:00,109.741,9.404166667,4.739,0,105.984,108.629
22-01-2019 01:00,105.099,9.644166667,5.085416667,1,109.741,105.984
22-01-2019 02:00,107.678,9.779166667,2.755916667,2,105.099,109.741
22-01-2019 03:00,101.618,9.854166667,4.151416667,3,107.678,105.099
22-01-2019 04:00,105.114,10.11416667,4.2535,4,101.618,107.678
22-01-2019 05:00,103.611,10.0975,3.879583333,5,105.114,101.618
22-01-2019 06:00,108.863,10.35416667,4.848833333,6,103.611,105.114
22-01-2019 07:00,158.692,10.57583333,2.6055,7,108.863,103.611
22-01-2019 08:00,205.697,10.59416667,58.10166667,8,158.692,108.863
22-01-2019 09:00,237.092,10.94666667,212.0583333,9,205.697,158.692
22-01-2019 10:00,273.217,11.2925,246.5416667,10,237.092,205.697
22-01-2019 11:00,336.969,11.455,295.3166667,11,273.217,237.092
22-01-2019 12:00,290.801,11.075,267.02,12,336.969,273.217
22-01-2019 13:00,319.961,11.33666667,270.1125,13,290.801,336.969
22-01-2019 14:00,302.619,11.82083333,192.5483333,14,319.961,290.801
22-01-2019 15:00,313.279,11.84166667,147.1083333,15,302.619,319.961
22-01-2019 16:00,285.557,11.94833333,55.91833333,16,313.279,302.619
22-01-2019 17:00,283.333,11.835,11.93116667,17,285.557,313.279
22-01-2019 18:00,225.734,11.75583333,3.245,18,283.333,285.557
22-01-2019 19:00,178.327,11.33583333,2.0955,19,225.734,283.333
22-01-2019 20:00,150.044,11.17583333,2.2065,20,178.327,225.734
22-01-2019 21:00,122.257,11.015,1.970916667,21,150.044,178.327
22-01-2019 22:00,115.479,11.18166667,2.042666667,22,122.257,150.044
22-01-2019 23:00,114.854,11.19583333,2.03325,23,115.479,122.257
23-01-2019 00:00,114.191,11.085,2.180916667,0,114.854,115.479
23-01-2019 01:00,109.626,10.75083333,3.890916667,1,114.191,114.854
23-01-2019 02:00,110.573,10.56666667,4.509916667,2,109.626,114.191
23-01-2019 03:00,106.13,10.76333333,2.947083333,3,110.573,109.626
23-01-2019 04:00,104.999,10.84583333,3.653416667,4,106.13,110.573
23-01-2019 05:00,106.555,10.74166667,2.83175,5,104.999,106.13
23-01-2019 06:00,109.411,11.1525,3.07175,6,106.555,104.999
23-01-2019 07:00,158.8,11.3175,4.33625,7,109.411,106.555
23-01-2019 08:00,197.39,11.24583333,30.7725,8,158.8,109.411
23-01-2019 09:00,230.414,11.94083333,164.415,9,197.39,158.8
23-01-2019 10:00,266.593,12.56666667,264.725,10,230.414,197.39
23-01-2019 11:00,353.008,12.67666667,261.9666667,11,266.593,230.414
23-01-2019 12:00,299.878,13.33583333,340.8,12,353.008,266.593
23-01-2019 13:00,306.119,13.53916667,271.1166667,13,299.878,353.008
23-01-2019 14:00,306.061,13.3275,161.975,14,306.119,299.878
23-01-2019 15:00,283.855,13.31,140.7666667,15,306.061,306.119
23-01-2019 16:00,262.652,12.9925,81.39166667,16,283.855,306.061
23-01-2019 17:00,259.766,12.43916667,13.35758333,17,262.652,283.855
23-01-2019 18:00,234.623,12.05666667,11.92858333,18,259.766,262.652
23-01-2019 19:00,193.196,12.08916667,4.147333333,19,234.623,259.766
23-01-2019 20:00,156.147,12.20833333,3.425083333,20,193.196,234.623
23-01-2019 21:00,129.44,12.05083333,4.690083333,21,156.147,193.196
23-01-2019 22:00,118.067,12.15333333,2.991083333,22,129.44,156.147
23-01-2019 23:00,117.519,12.07583333,6.462333333,23,118.067,129.44
24-01-2019 00:00,113.685,12.21,3.879666667,0,117.519,118.067
24-01-2019 01:00,116.794,12.38916667,3.697583333,1,113.685,117.519
24-01-2019 02:00,113.505,12.49,4.562916667,2,116.794,113.685
24-01-2019 03:00,111.301,12.37416667,4.032,3,113.505,116.794
24-01-2019 04:00,107.437,12.00583333,5.377583333,4,111.301,113.505
24-01-2019 05:00,106.279,11.98166667,2.922,5,107.437,111.301
24-01-2019 06:00,110.699,12.04333333,2.711833333,6,106.279,107.437
24-01-2019 07:00,159.022,12.34666667,3.397333333,7,110.699,106.279
24-01-2019 08:00,193.683,12.55833333,24.3825,8,159.022,110.699
24-01-2019 09:00,226.838,12.79416667,159.8041667,9,193.683,159.022
24-01-2019 10:00,259.118,13.5575,254.8416667,10,226.838,193.683
24-01-2019 11:00,331.806,13.6525,454.4666667,11,259.118,226.838
24-01-2019 12:00,289.467,13.98583333,453.4416667,12,331.806,259.118
24-01-2019 13:00,269.744,14.22583333,270.5583333,13,289.467,331.806
24-01-2019 14:00,298.578,13.90833333,368.5583333,14,269.744,289.467
24-01-2019 15:00,282.67,13.8925,314.9833333,15,298.578,269.744
24-01-2019 16:00,259.406,13.57916667,215.4583333,16,282.67,298.578
24-01-2019 17:00,253.985,13.1225,49.74908333,17,259.406,282.67
24-01-2019 18:00,218.059,12.65416667,4.699666667,18,253.985,259.406
24-01-2019 19:00,179.005,12.545,4.310916667,19,218.059,253.985
24-01-2019 20:00,150.796,12.4075,5.732916667,20,179.005,218.059
24-01-2019 21:00,121.662,12.23333333,5.405333333,21,150.796,179.005
24-01-2019 22:00,115.932,12.22666667,3.318833333,22,121.662,150.796
24-01-2019 23:00,108.276,12.04166667,5.036083333,23,115.932,121.662
25-01-2019 00:00,109.38,11.96333333,5.746666667,0,108.276,115.932
25-01-2019 01:00,102.492,11.82416667,4.975666667,1,109.38,108.276
25-01-2019 02:00,103.895,11.66083333,5.33625,2,102.492,109.38
25-01-2019 03:00,107.713,11.47333333,5.39425,3,103.895,102.492
25-01-2019 04:00,104.895,11.135,4.394,4,107.713,103.895
25-01-2019 05:00,106.214,11.05,6.298083333,5,104.895,107.713
25-01-2019 06:00,114.149,10.775,4.207333333,6,106.214,104.895
25-01-2019 07:00,152.977,11.28833333,6.429916667,7,114.149,106.214
25-01-2019 08:00,192.859,11.9575,85.4,8,152.977,114.149
25-01-2019 09:00,212.788,12.1975,245.575,9,192.859,152.977
25-01-2019 10:00,244.095,12.98583333,390.45,10,212.788,192.859
25-01-2019 11:00,317.573,14.75583333,494.3666667,11,244.095,212.788
25-01-2019 12:00,286.17,14.81166667,540.6666667,12,317.573,244.095
25-01-2019 13:00,248.047,16.33083333,532.5083333,13,286.17,317.573
25-01-2019 14:00,285.683,17.29,468.275,14,248.047,286.17
25-01-2019 15:00,271.017,17.835,344.475,15,285.683,248.047
25-01-2019 16:00,258.877,17.92416667,190.025,16,271.017,285.683
25-01-2019 17:00,230.061,17.3425,37.73316667,17,258.877,271.017
25-01-2019 18:00,210.473,15.47666667,2.194,18,230.061,258.877
25-01-2019 19:00,153.855,14.4375,3.622416667,19,210.473,230.061
25-01-2019 20:00,127.88,14.4,3.638916667,20,153.855,210.473
25-01-2019 21:00,116.56,14.575,2.194416667,21,127.88,153.855
25-01-2019 22:00,102.921,14.1325,2.746,22,116.56,127.88
25-01-2019 23:00,105.582,14.11833333,1.659166667,23,102.921,116.56
26-01-2019 00:00,103.404,12.40666667,3.244833333,0,105.582,102.921
26-01-2019 01:00,102.388,11.76083333,4.405916667,1,103.404,105.582
26-01-2019 02:00,104.47,10.80166667,3.549666667,2,102.388,103.404
26-01-2019 03:00,101.269,10.02083333,2.901,3,104.47,102.388
26-01-2019 04:00,98.965,10.39916667,4.265333333,4,101.269,104.47
26-01-2019 05:00,100.84,10.55833333,4.78175,5,98.965,101.269
26-01-2019 06:00,98.417,10.00166667,5.43475,6,100.84,98.965
26-01-2019 07:00,112.267,9.59,7.017416667,7,98.417,100.84
26-01-2019 08:00,112.861,9.348333333,87.75,8,112.267,98.417
26-01-2019 09:00,113.831,10.70166667,253.0833333,9,112.861,112.267
26-01-2019 10:00,114.429,12.59416667,397.85,10,113.831,112.861
26-01-2019 11:00,111.125,14.35416667,501.8083333,11,114.429,113.831
26-01-2019 12:00,110.956,15.76083333,549.9416667,12,111.125,114.429
26-01-2019 13:00,117.342,16.1925,537.5916667,13,110.956,111.125
26-01-2019 14:00,115.211,17.09666667,469.7083333,14,117.342,110.956
26-01-2019 15:00,122.249,16.21166667,344.3166667,15,115.211,117.342
26-01-2019 16:00,119.175,16.93333333,186.6083333,16,122.249,115.211
26-01-2019 17:00,120.562,16.05,36.67241667,17,119.175,122.249
26-01-2019 18:00,120.535,14.62833333,0.876666667,18,120.562,119.175
26-01-2019 19:00,114.149,12.95083333,1.695916667,19,120.535,120.562
26-01-2019 20:00,114.287,11.75416667,3.045916667,20,114.149,120.535
26-01-2019 21:00,105.796,11.36916667,4.242166667,21,114.287,114.149
26-01-2019 22:00,100.249,11.075,3.2195,22,105.796,114.287
26-01-2019 23:00,98.44,10.4575,3.454916667,23,100.249,105.796
27-01-2019 00:00,104.416,10.17583333,5.001166667,0,98.44,100.249
27-01-2019 01:00,100.529,9.976666667,2.3405,1,104.416,98.44
27-01-2019 02:00,97.666,9.996666667,2.94275,2,100.529,104.416
27-01-2019 03:00,98.712,10.32,3.212666667,3,97.666,100.529
27-01-2019 04:00,101.154,10.30333333,2.850583333,4,98.712,97.666
27-01-2019 05:00,97.815,10.70333333,3.111083333,5,101.154,98.712
27-01-2019 06:00,97.708,10.8175,3.549583333,6,97.815,101.154
27-01-2019 07:00,100.111,10.685,4.613166667,7,97.708,97.815
27-01-2019 08:00,96.922,10.81833333,73.79166667,8,100.111,97.708
27-01-2019 09:00,101.058,11.48166667,174.8341667,9,96.922,100.111
27-01-2019 10:00,103.347,11.91333333,234.775,10,101.058,96.922
27-01-2019 11:00,103.665,12.26916667,164.5916667,11,103.347,101.058
27-01-2019 12:00,101.361,12.045,213.2833333,12,103.665,103.347
27-01-2019 13:00,101.514,12.4025,274.9666667,13,101.361,103.665
27-01-2019 14:00,107.847,12.68583333,332.85,14,101.514,101.361
27-01-2019 15:00,104.846,12.4225,223.125,15,107.847,101.514
27-01-2019 16:00,105.892,12.1175,119.8075,16,104.846,107.847
27-01-2019 17:00,109.837,11.39333333,19.12633333,17,105.892,104.846
27-01-2019 18:00,110.04,10.84666667,4.770416667,18,109.837,105.892
27-01-2019 19:00,105.022,10.64666667,5.89625,19,110.04,109.837
27-01-2019 20:00,105.102,10.53916667,2.294,20,105.022,110.04
27-01-2019 21:00,105.313,10.57166667,2.5225,21,105.102,105.022
27-01-2019 22:00,100.671,10.41833333,2.771833333,22,105.313,105.102
27-01-2019 23:00,100.062,10.49,3.3465,23,100.671,105.313
28-01-2019 00:00,100.445,10.46666667,4.6325,0,100.062,100.671
28-01-2019 01:00,98.172,10.47916667,4.2415,1,100.445,100.062
28-01-2019 02:00,97.01,10.66333333,6.136416667,2,98.172,100.445
28-01-2019 03:00,99.28,10.37,4.202666667,3,97.01,98.172
28-01-2019 04:00,105.11,9.988333333,9.0995,4,99.28,97.01
28-01-2019 05:00,98.095,10.28083333,6.900916667,5,105.11,99.28
28-01-2019 06:00,101.959,10.475,11.64141667,6,98.095,105.11
28-01-2019 07:00,154.978,10.61666667,11.57816667,7,101.959,98.095
28-01-2019 08:00,202.335,10.75166667,87.50833333,8,154.978,101.959
28-01-2019 09:00,232.193,11.16833333,76.74583333,9,202.335,154.978
28-01-2019 10:00,275.283,11.515,110.61,10,232.193,202.335
28-01-2019 11:00,359.291,12.49583333,347.4166667,11,275.283,232.193
28-01-2019 12:00,292.215,12.74833333,243.425,12,359.291,275.283
28-01-2019 13:00,304.873,12.705,220.3916667,13,292.215,359.291
28-01-2019 14:00,307.226,12.51083333,166.6666667,14,304.873,292.215
28-01-2019 15:00,298.69,12.76666667,113.5416667,15,307.226,304.873
28-01-2019 16:00,282.482,12.65666667,67.29666667,16,298.69,307.226
28-01-2019 17:00,256.971,12.15583333,16.17875,17,282.482,298.69
28-01-2019 18:00,229.847,11.84333333,5.014666667,18,256.971,282.482
28-01-2019 19:00,171.871,11.825,5.469666667,19,229.847,256.971
28-01-2019 20:00,140.557,11.5925,7.052666667,20,171.871,229.847
28-01-2019 21:00,121.915,11.42583333,4.26725,21,140.557,171.871
28-01-2019 22:00,109.748,11.72916667,6.6875,22,121.915,140.557
28-01-2019 23:00,106.743,11.69333333,9.817166667,23,109.748,121.915
29-01-2019 00:00,109.208,11.47333333,8.668833333,0,106.743,109.748
29-01-2019 01:00,106.022,11.265,6.360166667,1,109.208,106.743
29-01-2019 02:00,104.861,11.3925,8.6515,2,106.022,109.208
29-01-2019 03:00,106.494,11.14583333,15.49966667,3,104.861,106.022
29-01-2019 04:00,103.742,11.38666667,12.68116667,4,106.494,104.861
29-01-2019 05:00,105.57,11.38333333,22.21166667,5,103.742,106.494
29-01-2019 06:00,115.717,11.46916667,13.59,6,105.57,103.742
29-01-2019 07:00,146.046,11.09833333,12.69141667,7,115.717,105.57
29-01-2019 08:00,192.801,11.32083333,70.9425,8,146.046,115.717
29-01-2019 09:00,223.288,11.76833333,172.2416667,9,192.801,146.046
29-01-2019 10:00,253.813,12.39083333,297.9083333,10,223.288,192.801
29-01-2019 11:00,333.431,11.83666667,350.725,11,253.813,223.288
29-01-2019 12:00,304.773,12.16583333,342.4833333,12,333.431,253.813
29-01-2019 13:00,277.641,12.13583333,279.2,13,304.773,333.431
29-01-2019 14:00,317.032,12.48583333,261.7416667,14,277.641,304.773
29-01-2019 15:00,293.986,12.61583333,216.9333333,15,317.032,277.641
29-01-2019 16:00,288.861,12.20583333,61.1325,16,293.986,317.032
29-01-2019 17:00,273.6,11.735,30.30633333,17,288.861,293.986
29-01-2019 18:00,235.493,11.45166667,2.13725,18,273.6,288.861
29-01-2019 19:00,168.352,11.62666667,2.95875,19,235.493,273.6
29-01-2019 20:00,151.647,11.74416667,3.42225,20,168.352,235.493
29-01-2019 21:00,120.428,11.43916667,2.995666667,21,151.647,168.352
29-01-2019 22:00,112.551,11.11916667,2.367916667,22,120.428,151.647
29-01-2019 23:00,111.845,10.85,2.838833333,23,112.551,120.428
30-01-2019 00:00,110.366,10.78166667,4.131,0,111.845,112.551
30-01-2019 01:00,112.823,10.7825,3.02525,1,110.366,111.845
30-01-2019 02:00,107.586,10.68666667,3.258666667,2,112.823,110.366
30-01-2019 03:00,107.372,10.94083333,3.653666667,3,107.586,112.823
30-01-2019 04:00,107.115,10.69416667,2.23175,4,107.372,107.586
30-01-2019 05:00,108.541,10.68333333,4.068833333,5,107.115,107.372
30-01-2019 06:00,112.708,10.73666667,3.270583333,6,108.541,107.115
30-01-2019 07:00,154.917,10.92,3.787583333,7,112.708,108.541
30-01-2019 08:00,197.053,11.17583333,40.09083333,8,154.917,112.708
30-01-2019 09:00,222.648,11.39083333,76.58916667,9,197.053,154.917
30-01-2019 10:00,255.879,11.33166667,63.375,10,222.648,197.053
30-01-2019 11:00,352.337,11.95416667,110.1983333,11,255.879,222.648
30-01-2019 12:00,303.964,12.80166667,162.4291667,12,352.337,255.879
30-01-2019 13:00,299.322,13.09333333,195.7916667,13,303.964,352.337
30-01-2019 14:00,313.762,12.76333333,130.525,14,299.322,303.964
30-01-2019 15:00,287.968,13.085,144.1416667,15,313.762,299.322
30-01-2019 16:00,280.73,13.12833333,84.2025,16,287.968,313.762
30-01-2019 17:00,250.485,12.68916667,29.80366667,17,280.73,287.968
30-01-2019 18:00,225.105,12.47083333,3.260833333,18,250.485,280.73
30-01-2019 19:00,174.789,12.38833333,1.790916667,19,225.105,250.485
30-01-2019 20:00,146.939,12.55833333,2.68875,20,174.789,225.105
30-01-2019 21:00,117.925,12.75166667,3.8015,21,146.939,174.789
30-01-2019 22:00,106.728,12.76083333,2.769583333,22,117.925,146.939
30-01-2019 23:00,102.756,12.78916667,2.811166667,23,106.728,117.925
31-01-2019 00:00,103.88,12.60666667,2.882333333,0,102.756,106.728
31-01-2019 01:00,99.598,12.79416667,2.70925,1,103.88,102.756
31-01-2019 02:00,100.767,12.755,2.337916667,2,99.598,103.88
31-01-2019 03:00,103.197,12.85,4.292166667,3,100.767,99.598
31-01-2019 04:00,98.908,12.63166667,3.09225,4,103.197,100.767
31-01-2019 05:00,99.199,12.62916667,2.591666667,5,98.908,103.197
31-01-2019 06:00,112.347,12.45,2.347,6,99.199,98.908
31-01-2019 07:00,146.288,12.67833333,3.60475,7,112.347,99.199
31-01-2019 08:00,194.457,12.86083333,33.00166667,8,146.288,112.347
31-01-2019 09:00,228.854,12.73,136.6266667,9,194.457,146.288
31-01-2019 10:00,255.373,13.11583333,208.3916667,10,228.854,194.457
31-01-2019 11:00,327.869,13.04083333,199.8091667,11,255.373,228.854
31-01-2019 12:00,290.456,13.27,314.7666667,12,327.869,255.373
31-01-2019 13:00,270.948,12.90083333,232.4416667,13,290.456,327.869
31-01-2019 14:00,296.57,13.20416667,149.0416667,14,270.948,290.456
31-01-2019 15:00,292.606,13.3525,91.8425,15,296.57,270.948
31-01-2019 16:00,277.365,13.33,48.06416667,16,292.606,296.57
31-01-2019 17:00,262.997,12.945,7.981666667,17,277.365,292.606
31-01-2019 18:00,223.982,12.89916667,2.690666667,18,262.997,277.365
31-01-2019 19:00,171.99,13.2575,2.25225,19,223.982,262.997
31-01-2019 20:00,148.799,13.31583333,1.917666667,20,171.99,223.982
31-01-2019 21:00,122.977,13.0475,1.4515,21,148.799,171.99
31-01-2019 22:00,112.167,12.18333333,1.467583333,22,122.977,148.799
31-01-2019 23:00,107.123,11.36666667,1.8255,23,112.167,122.977
02-01-2019 00:00,88.493,10.595,1.597166667,0,107.123,112.167
02-01-2019 01:00,91.164,11.09083333,2.400333333,1,88.493,107.123
02-01-2019 02:00,88.056,11.67916667,3.58925,2,91.164,88.493
02-01-2019 03:00,88.117,11.6775,2.596416667,3,88.056,91.164
02-01-2019 04:00,89.758,10.71583333,2.09325,4,88.117,88.056
02-01-2019 05:00,89.094,10.7825,1.59725,5,89.758,88.117
02-01-2019 06:00,90.942,11.0925,1.73325,6,89.094,89.758
02-01-2019 07:00,132.975,11.12833333,7.837,7,90.942,89.094
02-01-2019 08:00,162.269,11.1525,87.5275,8,132.975,90.942
02-01-2019 09:00,173.133,11.67833333,201.3275,9,162.269,132.975
02-01-2019 10:00,199.885,12.05583333,418.0416667,10,173.133,162.269
02-01-2019 11:00,212.8,11.91666667,376.0325,11,199.885,173.133
02-01-2019 12:00,214.253,11.58583333,399.275,12,212.8,199.885
02-01-2019 13:00,209.047,11.27166667,360.63,13,214.253,212.8
02-01-2019 14:00,216.652,11.41083333,451.5916667,14,209.047,214.253
02-01-2019 15:00,223.33,12.07916667,358.6583333,15,216.652,209.047
02-01-2019 16:00,215.602,11.72583333,85.91333333,16,223.33,216.652
02-01-2019 17:00,206.548,9.558333333,21.9075,17,215.602,223.33
02-01-2019 18:00,179.864,10.8575,1.975666667,18,206.548,215.602
02-01-2019 19:00,140.369,9.525833333,2.183333333,19,179.864,206.548
02-01-2019 20:00,128.528,9.831666667,2.2325,20,140.369,179.864
02-01-2019 21:00,113.099,10.67166667,1.574416667,21,128.528,140.369
02-01-2019 22:00,100.499,10.07833333,1.892916667,22,113.099,128.528
02-01-2019 23:00,101.315,10.20333333,2.335583333,23,100.499,113.099
02-02-2019 00:00,103.573,9.898333333,2.400666667,0,101.315,100.499
02-02-2019 01:00,103.293,9.475,1.747666667,1,103.573,101.315
02-02-2019 02:00,106.517,9.591666667,3.044916667,2,103.293,103.573
02-02-2019 03:00,102.147,9.249166667,2.2255,3,106.517,103.293
02-02-2019 04:00,107.905,8.93,2.927166667,4,102.147,106.517
02-02-2019 05:00,101.365,9.2575,2.998833333,5,107.905,102.147
02-02-2019 06:00,100.019,9.174166667,3.589833333,6,101.365,107.905
02-02-2019 07:00,117.894,9.12,7.39675,7,100.019,101.365
02-02-2019 08:00,111.972,9.453333333,101.25,8,117.894,100.019
02-02-2019 09:00,113.264,10.0925,254.4833333,9,111.972,117.894
02-02-2019 10:00,113.095,10.6025,347.2083333,10,113.264,111.972
02-02-2019 11:00,111.036,10.59833333,336.6958333,11,113.095,113.264
